"","postcode","lat","lon","suburb","state"
"2441",5733,-29.8579765,138.172428,"FARINA,
MARREE","SA"
"2442",5734,-27.546529,135.447026,"OODNADATTA","SA"
"2443",5800,-35.120097,139.273782,"ADELAIDE","SA"
"2444",5810,-35.120097,139.273782,"ADELAIDE","SA"
"2445",5839,-35.120097,139.273782,"ADELAIDE","SA"
"2446",5942,-34.860017,138.565906,"REGENCY PARK","SA"
"2447",5950,-34.947669,138.531617,"ADELAIDE AIRPORT","SA"
"2448",6000,-31.924074,115.91223,"PERTH","WA"
"2449",6001,-31.99212,115.763228,"PERTH","WA"
"2450",6003,-31.9431205,115.863261,"HIGHGATE,
NORTHBRIDGE","WA"
"2451",6004,-31.943109,115.877401,"EAST PERTH","WA"
"2452",6005,-31.959173,115.840022,"KINGS PARK,
WEST PERTH","WA"
"2453",6006,-31.982001,115.760961,"NORTH PERTH","WA"
"2454",6007,-31.9385965,115.836755,"LEEDERVILLE,
WEST LEEDERVILLE","WA"
"2455",6008,-31.94666725,115.81900525,"DAGLISH,
SHENTON PARK,
SUBIACO,
SUBIACO EAST","WA"
"2456",6009,-31.9851385,115.80946525,"BROADWAY NEDLANDS,
CRAWLEY,
DALKEITH,
NEDLANDS","WA"
"2457",6010,-31.9748764,115.7783482,"CLAREMONT,
CLAREMONT NORTH,
KARRAKATTA,
MOUNT CLAREMONT,
SWANBOURNE","WA"
"2458",6011,-31.998888,115.765072,"COTTESLOE,
PEPPERMINT GROVE","WA"
"2459",6012,-32.006407,115.757689,"MOSMAN PARK","WA"
"2460",6014,-31.941101,115.799048666667,"FLOREAT,
FLOREAT FORUM,
JOLIMONT","WA"
"2461",6015,-31.938276,115.754198,"CITY BEACH","WA"
"2462",6016,-31.920529,115.82541,"GLENDALOUGH,
MOUNT HAWTHORN","WA"
"2463",6017,-31.9058235,115.81117,"HERDSMAN,
OSBORNE PARK","WA"
"2464",6018,-31.8938921666667,115.788611,"CHURCHLANDS,
DOUBLEVIEW,
GWELUP,
INNALOO,
KARRINYUP,
WOODLANDS","WA"
"2465",6019,-31.9027185,115.7664465,"SCARBOROUGH,
WEMBLEY DOWNS","WA"
"2466",6020,-31.84534,115.75790375,"CARINE,
MARMION,
NORTH BEACH,
SORRENTO","WA"
"2467",6021,-31.8736315,115.813543,"BALCATTA,
STIRLING","WA"
"2468",6022,-31.849089,115.804841,"HAMERSLEY","WA"
"2469",6023,-31.833057,115.766122,"DUNCRAIG","WA"
"2470",6024,-31.8379465,115.802864,"GREENWOOD,
WARWICK","WA"
"2471",6025,-31.7992715,115.75550125,"CRAIGIE,
HILLARYS,
KALLAROO,
PADBURY","WA"
"2472",6026,-31.7973255,115.787875,"KINGSLEY,
WOODVALE","WA"
"2473",6027,-31.76135,115.757519428571,"BELDON,
CONNOLLY,
EDGEWATER,
HEATHRIDGE,
JOONDALUP,
MULLALOO,
OCEAN REEF","WA"
"2474",6028,-31.729969,115.73179725,"BURNS BEACH,
CURRAMBINE,
ILUKA,
KINROSS","WA"
"2475",6029,-31.876031,115.752936,"TRIGG","WA"
"2476",6030,-31.6790188333333,115.714309,"CLARKSON,
MERRIWA,
MINDARIE,
QUINNS ROCKS,
RIDGEWOOD,
TAMALA PARK","WA"
"2477",6031,-31.6939273333333,115.788122666667,"BANKSIA GROVE,
CARRAMAR,
NEERABUP","WA"
"2478",6032,-31.642666,115.735647,"NOWERGUP","WA"
"2479",6033,-31.60348,115.746096,"CARABOODA","WA"
"2480",6034,-31.85291,115.80596,"EGLINTON","WA"
"2481",6035,-31.54667,115.632045,"YANCHEP","WA"
"2482",6036,-31.646863,115.6965455,"BUTLER,
JINDALEE","WA"
"2483",6037,-31.511727,115.604615,"TWO ROCKS","WA"
"2484",6038,-32.289149,115.723047,"ALKIMOS","WA"
"2485",6041,-31.3513136,115.5562816,"CARABAN,
GABBADAH,
GUILDERTON,
WILBINGA,
WOODRIDGE","WA"
"2486",6042,-31.254039,115.452067,"SEABIRD","WA"
"2487",6043,-31.1536805,115.396623,"BRETON BAY,
LEDGE POINT","WA"
"2488",6044,-30.97576875,115.36917125,"KARAKIN,
LANCELIN,
NILGEN,
WEDGE ISLAND","WA"
"2489",6050,-31.9219916666667,115.864360333333,"COOLBINIA,
MENORA,
MOUNT LAWLEY","WA"
"2490",6051,-31.928146,115.892018,"MAYLANDS","WA"
"2491",6052,-31.916853,115.8894105,"BEDFORD,
INGLEWOOD","WA"
"2492",6053,-31.91783,115.913379,"BAYSWATER","WA"
"2493",6054,-31.8950354,115.9443534,"ASHFIELD,
BASSENDEAN,
EDEN HILL,
KIARA,
LOCKRIDGE","WA"
"2494",6055,-31.8752185,115.985712,"CAVERSHAM,
GUILDFORD,
HAZELMERE,
HENLEY BROOK,
SOUTH GUILDFORD,
WEST SWAN","WA"
"2495",6056,-31.8726444705882,116.03071,"BASKERVILLE,
BELLEVUE,
BOYA,
GREENMOUNT,
HELENA VALLEY,
HERNE HILL,
JANE BROOK,
KOONGAMIA,
MIDDLE SWAN,
MIDLAND,
MIDVALE,
MILLENDON,
RED HILL,
STRATTON,
SWAN VIEW,
VIVEASH,
WOODBRIDGE","WA"
"2496",6057,-31.945839,116.0194145,"HIGH WYCOMBE,
MAIDA VALE","WA"
"2497",6058,-31.986574,116.010649,"FORRESTFIELD","WA"
"2498",6059,-31.882862,115.861726,"DIANELLA","WA"
"2499",6060,-31.905025,115.842681,"DOG SWAMP,
JOONDANNA,
TUART HILL,
YOKINE","WA"
"2500",6061,-31.86566575,115.84393125,"BALGA,
MIRRABOOKA,
NOLLAMARA,
WESTMINSTER","WA"
"2501",6062,-31.8894083333333,115.905925666667,"EMBLETON,
MORLEY,
NORANDA","WA"
"2502",6063,-31.867238,115.924904,"BEECHBORO","WA"
"2503",6064,-31.8341745,115.848788,"ALEXANDER HEIGHTS,
GIRRAWHEEN,
KOONDOOLA,
MARANGAROO","WA"
"2504",6065,-31.7614826470588,115.840042882353,"ASHBY,
DARCH,
GNANGARA,
HOCKING,
JANDABUP,
KINGSWAY,
LANDSDALE,
LEXIA,
MADELEY,
MARIGINIUP,
MELALEUCA,
PEARSALL,
PINJAR,
SINAGRA,
TAPPING,
WANGARA,
WANNEROO","WA"
"2505",6066,-31.83574,115.891911,"BALLAJURA","WA"
"2506",6067,-31.821166,115.912948,"CULLACABARDEE","WA"
"2507",6068,-31.834488,115.943632,"WHITEMAN","WA"
"2508",6069,-31.7719265,116.014558166667,"AVELEY,
BELHUS,
BRIGADOON,
ELLENBROOK,
THE VINES,
UPPER SWAN","WA"
"2509",6070,-31.918978,116.078749,"DARLINGTON","WA"
"2510",6071,-31.898552,116.1061935,"GLEN FORREST,
HOVEA","WA"
"2511",6072,-31.868885,116.177751,"MAHOGANY CREEK","WA"
"2512",6073,-31.902029,116.168205,"MUNDARING","WA"
"2513",6074,-31.902142,116.201914,"SAWYERS VALLEY","WA"
"2514",6076,-31.990715,116.092350818182,"BICKLEY,
CARMEL,
GOOSEBERRY HILL,
HACKETTS GULLY,
KALAMUNDA,
LESMURDIE,
PAULLS VALLEY,
PICKERING BROOK,
PIESSE BROOK,
RESERVOIR,
WALLISTON","WA"
"2515",6081,-31.876695,116.157392,"PARKERVILLE,
STONEVILLE","WA"
"2516",6082,-31.807598,116.2531185,"BAILUP,
MOUNT HELENA","WA"
"2517",6083,-31.6960205,116.275382,"GIDGEGANNUP,
MORANGUP","WA"
"2518",6084,-31.6066736,116.1098268,"AVON VALLEY NATIONAL PARK,
BULLSBROOK,
CHITTERING,
LOWER CHITTERING,
WALYUNGA NATIONAL PARK","WA"
"2519",6090,-31.862589,115.894254,"MALAGA","WA"
"2520",6100,-31.9689603333333,115.903864666667,"BURSWOOD,
LATHLAIN,
VICTORIA PARK","WA"
"2521",6101,-31.97977275,115.91305775,"CARLISLE,
CARLISLE NORTH,
CARLISLE SOUTH,
EAST VICTORIA PARK","WA"
"2522",6102,-31.9968633333333,115.898286,"BENTLEY,
BENTLEY SOUTH,
ST JAMES","WA"
"2523",6103,-31.955979,115.905144,"RIVERVALE","WA"
"2524",6104,-31.9437773333333,115.930698666667,"ASCOT,
BELMONT,
REDCLIFFE","WA"
"2525",6105,-31.9620683333333,115.947372,"CLOVERDALE,
KEWDALE,
PERTH AIRPORT","WA"
"2526",6106,-31.988232,115.945389,"WELSHPOOL","WA"
"2527",6107,-32.0145618571429,115.957632571429,"BECKENHAM,
CANNINGTON,
EAST CANNINGTON,
KENWICK,
QUEENS PARK,
WATTLE GROVE,
WILSON","WA"
"2528",6108,-32.050009,115.964764,"THORNLIE","WA"
"2529",6109,-32.038923,115.9975985,"MADDINGTON,
ORANGE GROVE","WA"
"2530",6110,-32.08183575,115.98865975,"GOSNELLS,
HUNTINGDALE,
MARTIN,
SOUTHERN RIVER","WA"
"2531",6111,-32.1063898571429,116.071154285714,"ASHENDON,
CANNING MILLS,
CHAMPION LAKES,
KARRAGULLEN,
KELMSCOTT,
ROLEYSTONE,
WESTFIELD","WA"
"2532",6112,-32.155266875,116.004692625,"ARMADALE,
BEDFORDALE,
BROOKDALE,
FORRESTDALE,
MOUNT NASURA,
MOUNT RICHON,
SEVILLE GROVE,
WUNGONG","WA"
"2533",6121,-32.236132,115.9160095,"OAKFORD,
OLDBURY","WA"
"2534",6122,-32.21985075,116.012646,"BYFORD,
CARDUP,
DARLING DOWNS,
KARRAKUP","WA"
"2535",6123,-32.2954475,115.9981705,"MUNDIJONG,
WHITBY","WA"
"2536",6124,-32.338316,116.072494,"JARRAHDALE","WA"
"2537",6125,-32.3533903333333,115.954134666667,"HOPELAND,
MARDELLA,
SERPENTINE","WA"
"2538",6126,-32.440033,115.977043,"KEYSBROOK","WA"
"2539",6147,-32.0395433333333,115.924065,"LANGFORD,
LYNWOOD,
PARKWOOD","WA"
"2540",6148,-32.033115,115.8955895,"FERNDALE,
RIVERTON,
ROSSMOYNE,
SHELLEY","WA"
"2541",6149,-32.068863,115.8613535,"BULL CREEK,
LEEMING","WA"
"2542",6150,-32.059966,115.836729666667,"BATEMAN,
MURDOCH,
WINTHROP","WA"
"2543",6151,-31.9830106666667,115.869538666667,"KENSINGTON,
SOUTH PERTH,
SOUTH PERTH ANGELO ST","WA"
"2544",6152,-32.0107566,115.8750084,"COMO,
KARAWARA,
MANNING,
SALTER POINT,
WATERFORD","WA"
"2545",6153,-32.02808325,115.844172,"APPLECROSS,
ARDROSS,
BRENTWOOD,
MOUNT PLEASANT","WA"
"2546",6154,-32.036676,115.818851666667,"ALFRED COVE,
BOORAGOON,
MYAREE","WA"
"2547",6155,-32.060666,115.897128666667,"CANNING VALE,
CANNING VALE SOUTH,
WILLETTON","WA"
"2548",6156,-32.03718625,115.8035685,"ATTADALE,
MELVILLE,
WILLAGEE,
WILLAGEE CENTRAL","WA"
"2549",6157,-32.034359,115.780345,"BICTON,
PALMYRA","WA"
"2550",6158,-32.044951,115.758095,"EAST FREMANTLE","WA"
"2551",6159,-32.029041,115.751874,"NORTH FREMANTLE","WA"
"2552",6160,-32.035478,115.764573,"FREMANTLE","WA"
"2553",6161,-32.007488,115.503938,"ROTTNEST ISLAND","WA"
"2554",6162,-32.068108,115.763175666667,"BEACONSFIELD,
SOUTH FREMANTLE,
WHITE GUM VALLEY","WA"
"2555",6163,-32.07823975,115.8065395,"BIBRA LAKE,
COOLBELLUP,
HAMILTON HILL,
KARDINYA,
NORTH LAKE,
O'CONNOR,
SAMSON,
SPEARWOOD","WA"
"2556",6164,-32.1220887,115.8429569,"ATWELL,
AUBIN GROVE,
BANJUP,
BEELIAR,
COCKBURN CENTRAL,
HAMMOND PARK,
JANDAKOT,
SOUTH LAKE,
SUCCESS,
YANGEBUP","WA"
"2557",6165,-32.19191,115.79195,"HOPE VALLEY,
NAVAL BASE","WA"
"2558",6166,-32.14667625,115.77956425,"COOGEE,
HENDERSON,
MUNSTER,
WATTLEUP","WA"
"2559",6167,-32.2289111538462,115.831595846154,"ANKETELL,
BERTRAM,
CALISTA,
CASUARINA,
KWINANA BEACH,
KWINANA TOWN CENTRE,
MANDOGALUP,
MEDINA,
ORELIA,
PARMELIA,
POSTANS,
THE SPECTACLES,
WANDI","WA"
"2560",6168,-32.2721707142857,115.735632,"COOLOONGUP,
EAST ROCKINGHAM,
GARDEN ISLAND,
HILLMAN,
PERON,
ROCKINGHAM,
ROCKINGHAM BEACH","WA"
"2561",6169,-32.31447475,115.733172,"SAFETY BAY,
SHOALWATER,
WAIKIKI,
WARNBRO","WA"
"2562",6170,-32.2602895,115.8263085,"LEDA,
WELLARD","WA"
"2563",6171,-32.331964,115.821549,"BALDIVIS","WA"
"2564",6172,-32.37547,115.753147,"PORT KENNEDY","WA"
"2565",6173,-32.402574,115.749186,"SECRET HARBOUR","WA"
"2566",6174,-32.429853,115.750353,"GOLDEN BAY","WA"
"2567",6175,-32.445807,115.757022,"SINGLETON","WA"
"2568",6176,-32.364374,115.909164,"KARNUP","WA"
"2569",6180,-31.9066175,115.8764375,"LAKELANDS,
PARKLANDS","WA"
"2570",6207,-32.5170732,116.0280678,"MYARA,
NAMBEELUP,
NORTH DANDALUP,
SOLUS,
WHITTAKER","WA"
"2571",6208,-32.6206068181818,115.843236636364,"BLYTHEWOOD,
FAIRBRIDGE,
MEELON,
NIRIMBA,
NORTH YUNDERUP,
OAKLEY,
PINJARRA,
POINT GREY,
RAVENSWOOD,
SOUTH YUNDERUP,
WEST PINJARRA","WA"
"2572",6209,-32.561118,115.771132,"FURNISSDALE","WA"
"2573",6210,-32.5306622142857,115.722203,"COODANUP,
DUDLEY PARK,
ERSKINE,
FALCON,
GREENFIELDS,
HALLS HEAD,
MADORA BAY,
MANDURAH,
MANDURAH EAST,
MANDURAH NORTH,
MEADOW SPRINGS,
SAN REMO,
SILVER SANDS,
WANNANUP","WA"
"2574",6211,-31.671521,116.4996745,"BOUVARD,
CLIFTON,
DAWESVILLE,
HERRON","WA"
"2575",6213,-32.7076987142857,116.086770428571,"BANKSIADALE,
DWELLINGUP,
ETMILYN,
HOLYOAKE,
INGLEHOPE,
MARRINUP,
TEESDALE","WA"
"2576",6214,-32.7433016666667,115.802884333333,"BIRCHMONT,
COOLUP,
WEST COOLUP","WA"
"2577",6215,-32.8558688333333,115.8650005,"HAMEL,
LAKE CLIFTON,
NANGA BROOK,
PRESTON BEACH,
WAGERUP,
WAROONA","WA"
"2578",6218,-32.955564,115.899665,"YARLOOP","WA"
"2579",6220,-33.0432403333333,115.883765833333,"COOKERNUP,
HARVEY,
HOFFMAN,
MYALUP,
UDUC,
WARAWARRUP","WA"
"2580",6221,-33.127241,115.913106,"MORNINGTON,
WOKALUP","WA"
"2581",6223,-33.174244,115.862901,"BENGER","WA"
"2582",6224,-33.243449,115.867259,"BEELA,
BRUNSWICK","WA"
"2583",6225,-33.3988841111111,116.204822555556,"ALLANSON,
BOWELLING,
BUCKINGHAM,
CARDIFF,
COLLIE,
COLLIE BURN,
HARRIS RIVER,
LYALLS MILL,
MCALINDEN,
MUJA,
MUMBALLUP,
MUNGALUP,
NOGGERUP,
PALMER,
PRESTON SETTLEMENT,
SHOTTS,
WORSLEY,
YOURDAMUNG LAKE","WA"
"2584",6226,-33.290377,115.827524,"ROELANDS","WA"
"2585",6227,-33.309543,115.809665,"BUREKUP","WA"
"2586",6228,-33.336552,115.771383,"WATERLOO","WA"
"2587",6229,-33.347581,115.7047855,"PICTON,
PICTON EAST","WA"
"2588",6230,-33.3574556923077,115.651621,"BUNBURY,
CAREY PARK,
COLLEGE GROVE,
DALYELLUP,
DAVENPORT,
EAST BUNBURY,
GELORUP,
GLEN IRIS,
PELICAN POINT,
SOUTH BUNBURY,
USHER,
VITTORIA,
WITHERS","WA"
"2589",6231,-33.364375,115.65556,"BUNBURY","WA"
"2590",6232,-33.313477,115.7168475,"EATON,
MILLBRIDGE","WA"
"2591",6233,-33.2073868,115.7209774,"AUSTRALIND,
BINNINGUP,
LESCHENAULT,
PARKFIELD,
WELLESLEY","WA"
"2592",6236,-33.4155677142857,115.822853,"CROOKED BROOK,
DARDANUP,
DARDANUP WEST,
HENTY,
PARADISE,
WELLINGTON FOREST,
WELLINGTON MILL","WA"
"2593",6237,-33.4920286666667,115.680095833333,"BOYANUP,
ELGIN,
GWINDINUP,
NORTH BOYANUP,
STRATHAM,
THE PLAINS","WA"
"2594",6239,-33.5851258181818,115.890940545455,"ARGYLE,
BEELERUP,
BROOKHAMPTON,
CHARLEY CREEK,
DONNYBROOK,
GLEN MERVYN,
PAYNEDALE,
QUEENWOOD,
THOMSON BROOK,
UPPER CAPEL,
YABBERUP","WA"
"2595",6240,-33.557507,115.986161,"LOWDEN","WA"
"2596",6243,-33.7122585,116.2210105,"WILGA,
WILGA WEST","WA"
"2597",6244,-33.9534021428571,116.598986285714,"BOYUP BROOK,
CHOWERUP,
DINNINUP,
KULIKUP,
MAYANUP,
SCOTTS BROOK,
TONEBRIDGE","WA"
"2598",6251,-33.7158543333333,115.866578,"BRAZIER,
KIRUP,
NEWLANDS","WA"
"2599",6252,-33.745171,115.946029,"MULLALYUP","WA"
"2600",6253,-33.7789546666667,115.993813333333,"BALINGUP,
GRIMWADE,
SOUTHAMPTON","WA"
"2601",6254,-33.8318955,116.0578545,"GREENBUSHES,
NORTH GREENBUSHES","WA"
"2602",6255,-33.9044187142857,116.191916571429,"BENJINUP,
BRIDGETOWN,
CATTERICK,
HESTER,
HESTER BROOK,
KANGAROO GULLY,
WINNEJUP","WA"
"2603",6256,-34.025072,116.1666155,"GLENLYNN,
KINGSTON,
MARANUP,
SUNNYSIDE,
WANDILLUP,
YORNUP","WA"
"2604",6258,-34.2746968181818,116.1955075,"BALBARRUP,
CROWEA,
DEANMILL,
DIAMOND TREE,
DINGUP,
DIXVALE,
DONNELLY RIVER,
GLENORAN,
JARDEE,
LAKE MUIR,
LINFARNE,
MANJIMUP,
MIDDLESEX,
MORDALUP,
PALGARUP,
PERUP,
QUINNINUP,
RINGBARK,
SMITH BROOK,
UPPER WARREN,
WILGARRUP,
YANMAH","WA"
"2605",6260,-34.4050336,115.9172338,"BEEDELUP,
BIDDELIA,
CALLCUP,
CHANNYBEARUP,
COLLINS,
EASTBROOK,
LAKE JASPER,
PEERABEELUP,
PEMBERTON,
YEAGARUP","WA"
"2606",6262,-34.7154792,116.1670414,"BOORARA BROOK,
MEERUP,
NORTHCLIFFE,
SHANNON,
WINDY HARBOUR","WA"
"2607",6271,-33.56449,115.548528,"CAPEL,
CAPEL RIVER,
FORREST BEACH,
PEPPERMINT GROVE BEACH,
STIRLING ESTATE","WA"
"2608",6275,-33.9739994,115.6823923,"BARRABUP,
CARLOTTA,
CUNDINUP,
DARRADUP,
EAST NANNUP,
JALBARRAGUP,
JARRAHWOOD,
NANNUP,
SCOTT RIVER EAST,
YOGANUP","WA"
"2609",6280,-33.7031142647059,115.318691147059,"ABBA RIVER,
ABBEY,
ACTON PARK,
AMBERGATE,
ANNIEBROOK,
BOALLIA,
BOVELL,
BROADWATER,
BUSSELTON,
CARBUNUP RIVER,
CHAPMAN HILL,
GEOGRAPHE,
HITHERGREEN,
JINDONG,
KALGUP,
KALOORUP,
KEALY,
LUDLOW,
MARYBROOK,
METRICUP,
NORTH JINDONG,
REINSCOURT,
RUABON,
SABINA RI","WA"
"2610",6281,-33.600367,115.0867852,"DUNSBOROUGH,
EAGLE BAY,
NATURALISTE,
QUEDJINUP,
QUINDALUP","WA"
"2611",6282,-33.6698755,115.067173,"YALLINGUP,
YALLINGUP SIDING","WA"
"2612",6284,-33.866449,115.17976775,"BAUDIN,
COWARAMUP,
GRACETOWN,
TREETON","WA"
"2613",6285,-33.959078,115.117747666667,"BRAMLEY,
BURNSIDE,
GNARABUP,
MARGARET RIVER,
OSMINGTON,
PREVELLY,
ROSA BROOK,
ROSA GLEN,
SCHROEDER","WA"
"2614",6286,-34.063643,115.071989,"BORANUP,
FOREST GROVE,
REDGATE,
WITCHCLIFFE","WA"
"2615",6288,-34.1811812857143,115.195097571429,"ALEXANDRA BRIDGE,
COURTENAY,
HAMELIN BAY,
KARRIDALE,
NILLUP,
SCOTT RIVER,
WARNER GLEN","WA"
"2616",6290,-34.2902651666667,115.1442155,"AUGUSTA,
DEEPDENE,
EAST AUGUSTA,
KUDARDUP,
LEEUWIN,
MOLLOY ISLAND","WA"
"2617",6302,-31.917087173913,116.769574826087,"BADGIN,
BALLADONG,
BURGES,
CALJIE,
COLD HARBOUR,
DALIAK,
FLINT,
FLYNN,
GILGERING,
GREENHILLS,
GWAMBYGINE,
INKPEN,
KAURING,
MALEBELLING,
MOUNT HARDEY,
MOUNT OBSERVATION,
NARRALOGGAN,
QUELLINGTON,
ST RONANS,
TALBOT,
TALBOT WEST,
WILBERFORCE,
YORK","WA"
"2618",6304,-32.1680342857143,116.94831,"BALLY BALLY,
BEVERLEY,
DALE,
EAST BEVERLEY,
KOKEBY,
MORBINNING,
WESTDALE","WA"
"2619",6306,-32.3791574,117.2066202,"ALDERSYDE,
BROOKTON,
BULYEE,
JELCOBINE,
KWEDA","WA"
"2620",6308,-32.6184916,116.916711,"CODJATOTINE,
DWARDA,
EAST PINGELLY,
GILLIMANNING,
HASTINGS,
PINGELLY,
PUMPHREYS BRIDGE,
SPRINGS,
WANDERING,
WEST PINGELLY","WA"
"2621",6309,-32.65596725,117.18960075,"EAST POPANYINNING,
POPANYINNING,
STRATHERNE,
WEST POPANYINNING","WA"
"2622",6311,-32.77402675,117.167332625,"COMMODINE,
CONTINE,
CUBALLING,
DRYANDRA,
LOL GRAY,
TOWNSENDALE,
WARDERING,
YORNANING","WA"
"2623",6312,-32.9415552222222,117.306651333333,"BOUNDAIN,
DUMBERNING,
HILLSIDE,
MINIGIN,
NARROGIN,
NARROGIN VALLEY,
NOMANS LAKE,
TOOLIBIN,
YILLIMINNING","WA"
"2624",6313,-33.058981,117.148126,"HIGHBURY","WA"
"2625",6315,-33.2749956666667,117.397867583333,"ARTHUR RIVER,
BALLAYING,
CANCANNING,
COLLANILLING,
DONGOLOCKING,
GUNDARING,
JALORAN,
LIME LAKE,
MINDING,
PIESSEVILLE,
WAGIN,
WEDGECARRUP","WA"
"2626",6316,-33.5234461666667,117.419115,"BOYERINE,
CARTMETICUP,
GLENCOE,
KENMARE,
WESTWOOD,
WOODANILLING","WA"
"2627",6317,-33.6062627857143,117.658303214286,"BADGEBUP,
BULLOCK HILLS,
CARROLUP,
COBLININE,
COYRECUP,
DATATINE,
EWLYAMARTUP,
KATANNING,
MARRACOONDA,
MOOJEBING,
MURDONG,
PINWERNYING,
SOUTH DATATINE,
SOUTH GLENCOE","WA"
"2628",6318,-33.8668116666667,117.628321333333,"BROOMEHILL,
BROOMEHILL EAST,
BROOMEHILL WEST","WA"
"2629",6320,-34.0729778571429,117.643260714286,"BOBALONG,
BORDERDALE,
DARTNALL,
LAKE TOOLBRUNUP,
MOONIES HILL,
TAMBELLUP,
WANSBROUGH","WA"
"2630",6321,-34.295645,117.555407,"CRANBROOK","WA"
"2631",6322,-34.364235,117.560022,"TENTERDEN","WA"
"2632",6323,-34.498674,117.588587,"KENDENUP","WA"
"2633",6324,-34.60501075,117.7571015,"DENBARKER,
FOREST HILL,
MOUNT BARKER,
PERILLUP,
PORONGURUP,
SOUTH STIRLING,
TAKALARUP,
WOOGENELLUP","WA"
"2634",6326,-34.774109,117.700334,"NARRIKUP","WA"
"2635",6327,-34.895874,117.6239025,"REDMOND,
REDMOND WEST","WA"
"2636",6328,-34.637749625,118.376877875,"CHEYNES,
GNOWELLEN,
GREEN RANGE,
KOJANEERUP SOUTH,
MANYPEAKS,
METTLER,
PALMDALE,
WELLSTEAD","WA"
"2637",6330,-35.005117,117.83682322449,"ALBANY,
BAYONET HEAD,
BIG GROVE,
BORNHOLM,
COLLINGWOOD HEIGHTS,
COLLINGWOOD PARK,
CUTHBERT,
DROME,
ELLEKER,
EMU POINT,
FRENCHMAN BAY,
GLEDHOW,
GOODE BEACH,
GREEN VALLEY,
KALGAN,
KING RIVER,
KRONKUP,
LANGE,
LITTLE GROVE,
LOCKYER,
LOWER KING,
LOWLANDS,
MARB","WA"
"2638",6332,-32.046559,115.974463,"ALBANY","WA"
"2639",6333,-34.9447951764706,117.120643941176,"BOW BRIDGE,
DENMARK,
HAY,
HAZELVALE,
KENTDALE,
KORDABUP,
MOUNT LINDESAY,
MOUNT ROMANCE,
NORNALUP,
OCEAN BEACH,
PARRYVILLE,
PEACEFUL BAY,
SCOTSDALE,
SHADFORTH,
TINGLEDALE,
TRENT,
WILLIAM BAY","WA"
"2640",6335,-33.94150075,118.0354225,"GNOWANGERUP,
JACKITUP,
KEBARINGUP,
PALLINUP","WA"
"2641",6336,-33.9574986666667,118.520999666667,"COWALELLUP,
MILLS LAKE,
MINDARABIN,
NEEDILUP,
ONGERUP,
TOOMPUP","WA"
"2642",6337,-33.9503304,119.2381498,"FITZGERALD,
GAIRDNER,
JACUP,
JERRAMUNGUP,
WEST FITZGERALD","WA"
"2643",6338,-34.2469466666667,118.427997555556,"AMELUP,
BORDEN,
BOXWOOD HILL,
BREMER BAY,
MAGITUP,
MONJEBUP,
NALYERLUP,
NORTH STIRLINGS,
STIRLING RANGE NATIONAL PARK","WA"
"2644",6341,-33.54048,118.14862,"NYABING","WA"
"2645",6343,-33.650048,118.51982,"PINGRUP","WA"
"2646",6346,-33.71665175,119.86273875,"FITZGERALD RIVER NATIONAL PARK,
JERDACUTTUP,
RAVENSTHORPE,
WEST RIVER","WA"
"2647",6348,-33.870761,120.164668,"HOPETOUN","WA"
"2648",6350,-33.316954,117.767436666667,"DUMBLEYUNG,
NAIRIBIN,
NIPPERING","WA"
"2649",6351,-33.147466,117.9245045,"MOULYINNING,
NORTH MOULYINNING","WA"
"2650",6352,-33.196463,118.14085925,"KUKERIN,
MERILUP,
NORTH KUKERIN,
SOUTH KUKERIN","WA"
"2651",6353,-33.0454489,118.5377812,"BEENONG,
BUNICHE,
KUENDER,
LAKE GRACE,
MALLEE HILL,
NEENDALING,
NORTH BURNGUP,
NORTH LAKE GRACE,
SOUTH LAKE GRACE,
TARIN ROCK","WA"
"2652",6355,-33.0147894545455,119.266221272727,"DUNN ROCK,
EAST NEWDEGATE,
HOLT ROCK,
LAKE BIDDY,
LAKE CAMM,
LITTLE ITALY,
MAGENTA,
MOUNT SHERIDAN,
NEWDEGATE,
SOUTH NEWDEGATE,
VARLEY","WA"
"2653",6356,-33.1643475,119.765629,"LAKE KING,
MOUNT MADDEN","WA"
"2654",6357,-32.755279,118.625704,"PINGARING","WA"
"2655",6358,-32.497849,118.710042,"KARLGARIN","WA"
"2656",6359,-32.4444475,119.3211175,"FORRESTANIA,
HYDEN","WA"
"2657",6361,-32.9552595,117.826948,"HARRISMITH,
TINCURRIN","WA"
"2658",6363,-32.9112395,118.0613315,"DUDININ,
WALYURIN","WA"
"2659",6365,-32.688453,118.160128,"JILAKIN,
JITARNING,
KULIN,
KULIN WEST","WA"
"2660",6367,-32.495204,118.267818,"KONDININ","WA"
"2661",6368,-32.206644,118.334193,"SOUTH KUMMININ","WA"
"2662",6369,-32.0769672,118.709284,"MOUNT WALKER,
NAREMBEEN,
WADDERIN,
WEST HOLLETON,
WOOLOCUTTY","WA"
"2663",6370,-32.7428514,117.6730454,"EAST WICKEPIN,
KIRK ROCK,
MALYALLING,
WICKEPIN,
WOGOLIN","WA"
"2664",6372,-32.598783,117.678635,"YEALERING","WA"
"2665",6373,-32.497516,117.743179,"BULLARING","WA"
"2666",6375,-32.3060836666667,117.8971095,"ADAMSVALE,
BILBARIN,
CORRIGIN,
GORGE ROCK,
KUNJIN,
KURRENKUTTEN","WA"
